,data,id_cliente,propriedade,produtor,insumos,valor_venda
10448,2021-06-27,1933,103.2,Café,Defensivo,13183.43
10449,2021-06-27,1979,2373.12,Grãos - MAPITOBA,Sementes,10486.0
10450,2021-06-27,2045,1524.96,Grãos - Sul,Sementes,165154.5
10451,2021-06-27,2068,2946.0,Grãos - MAPITOBA,Defensivo,421859.14
10452,2021-06-27,2090,1581.12,Grãos - Sul,Fertilizantes,206586.0
10453,2021-06-27,2128,185.76,Grãos - MAPITOBA,Defensivo,36525.36
10454,2021-06-27,2278,571.2,Grãos - MAPITOBA,Fertilizantes,195160.0
10455,2021-06-27,2331,564.48,Grãos - MAPITOBA,Defensivo,38244.95
10456,2021-06-27,2351,1438.56,Grãos - Sul,Fertilizantes,408600.0
10457,2021-06-27,2487,2444.4,Grãos - MAPITOBA,Defensivo,169797.91
10458,2021-06-27,2513,694.98,Grãos - MAPITOBA,Defensivo,20738.84
10459,2021-06-27,2517,388.8,Grãos - MAPITOBA,Fertilizantes,107800.0
10460,2021-06-27,2555,806.4,Grãos - Sul,Defensivo,184480.21
10461,2021-06-27,2637,2803.2,Grãos - MAPITOBA,Fertilizantes,63720.0
10462,2021-06-27,2673,216.0,Grãos - MAPITOBA,Defensivo,6408.4
10463,2021-06-27,2691,9.6,HF,Defensivo,624.67
10464,2021-06-27,2777,572.4,Grãos - MAPITOBA,Defensivo,94710.54
10465,2021-06-27,2883,433.44,Grãos - MAPITOBA,Defensivo,14213.04
10466,2021-06-27,2916,2768.4,Grãos - MAPITOBA,Sementes,60062.66
10467,2021-06-27,2935,678.13,Grãos - MAPITOBA,Defensivo,4265.48
10468,2021-06-27,3013,2522.4,Grãos - MAPITOBA,Defensivo,503075.44
10469,2021-06-27,3083,1762.56,Grãos - MAPITOBA,Sementes,31164.0
10470,2021-06-27,3090,574.8,Grãos - MAPITOBA,Sementes,38559.5
10471,2021-06-27,3107,493.92,Grãos - Sul,Fertilizantes,75816.0
10472,2021-06-27,3109,555.6,Grãos - MAPITOBA,Sementes,71302.0
10473,2021-06-27,3192,478.08,Grãos - Sul,Fertilizantes,38052.0
10474,2021-06-27,3276,357.12,Grãos - MAPITOBA,Defensivo,72460.16
10475,2021-06-27,3315,295.2,Grãos - MAPITOBA,Sementes,2681.45
10476,2021-06-27,3332,374.4,Grãos - Cerrado,Fertilizantes,35400.0
10477,2021-06-27,3395,5286.0,Grãos - MAPITOBA,Defensivo,744681.03
10478,2021-06-27,3423,2381.76,Grãos - MAPITOBA,Defensivo,27757.84
10479,2021-06-27,3442,682.34,Grãos - Sul,Fertilizantes,182988.0
10480,2021-06-27,3454,25899.6,Cana,Defensivo,328725.03
10481,2021-06-27,3464,1473.12,Grãos - MAPITOBA,Defensivo,50222.28
10482,2021-06-27,3511,534.24,Grãos - MAPITOBA,Sementes,56616.0
10483,2021-06-27,3525,8062.8,Grãos - Cerrado,Defensivo,2239221.03
10484,2021-06-27,3572,168.48,Grãos - MAPITOBA,Defensivo,19659.23
10485,2021-06-27,3590,20.4,HF,Defensivo,3239.64
10486,2021-06-27,3625,6765.6,Cana,Defensivo,154993.89
10487,2021-06-27,3654,336.96,Grãos - Sul,Defensivo,55322.36
10488,2021-06-27,3774,262.08,Grãos - MAPITOBA,Defensivo,7602.2
10489,2021-06-27,3806,1307.52,Grãos - MAPITOBA,Fertilizantes,8250.0
10490,2021-06-27,3819,231.84,Grãos - Sul,Defensivo,17995.83
10491,2021-06-27,3840,943.2,Grãos - Sul,Defensivo,144501.67
10492,2021-06-27,3859,295.2,Grãos - MAPITOBA,Fertilizantes,11160.0
10493,2021-06-27,3980,980.64,Grãos - Sul,Sementes,32497.5
10494,2021-06-27,4011,501.6,Grãos - Cerrado,Defensivo,99999.03
10495,2021-06-27,4024,573.6,Grãos - MAPITOBA,Sementes,27474.47
10496,2021-06-27,4069,2207.52,Grãos - MAPITOBA,Defensivo,67132.53
10497,2021-06-27,4072,540.0,Grãos - MAPITOBA,Defensivo,15128.42
10498,2021-06-27,4133,13947.6,Grãos - MAPITOBA,Defensivo,3405114.16
10499,2021-06-27,4136,4987.2,Grãos - Cerrado,Fertilizantes,461760.0
10500,2021-06-27,4241,2315.52,Grãos - MAPITOBA,Fertilizantes,336260.0
10501,2021-06-27,4319,489.6,Grãos - MAPITOBA,Defensivo,9118.11
10502,2021-06-27,4347,2823.84,Grãos - MAPITOBA,Fertilizantes,35660.0
10503,2021-06-27,4348,21109.2,Cana,Defensivo,171495.57
10504,2021-06-27,4378,285.12,Grãos - Sul,Fertilizantes,45360.0
10505,2021-06-27,4394,2958.0,Grãos - MAPITOBA,Defensivo,130004.37
10506,2021-06-27,4442,565.2,Grãos - Sul,Fertilizantes,80892.0
10507,2021-06-27,4452,300.96,Grãos - MAPITOBA,Sementes,22610.0
10508,2021-06-27,4459,2553.12,Grãos - Cerrado,Sementes,203112.0
10509,2021-06-27,4545,398.88,Grãos - MAPITOBA,Sementes,13413.58
10510,2021-06-27,4563,104.4,Grãos - Sul,Fertilizantes,28440.0
10511,2021-06-27,4583,571.68,Grãos - MAPITOBA,Fertilizantes,173280.0
10512,2021-06-27,4604,823.68,Grãos - Sul,Defensivo,189134.81
10513,2021-06-27,4629,247.68,Grãos - Sul,Defensivo,36390.34
10514,2021-06-27,4677,336.96,Grãos - MAPITOBA,Defensivo,36230.46
10515,2021-06-27,4686,679.54,Grãos - Sul,Defensivo,181446.79
10516,2021-06-27,4707,1023.84,Grãos - Sul,Defensivo,144754.17
10517,2021-06-27,4718,394.56,Grãos - Sul,Fertilizantes,44820.0
10518,2021-06-27,4737,116.4,Grãos - Sul,Sementes,1232.0
10519,2021-06-27,4790,559.2,Grãos - Sul,Fertilizantes,80136.0
10520,2021-06-27,4795,537.6,Grãos - MAPITOBA,Fertilizantes,89540.0
10521,2021-06-27,4810,548.4,Grãos - MAPITOBA,Defensivo,27797.89
10522,2021-06-27,4818,3370.8,Grãos - Sul,Sementes,682762.5
10523,2021-06-27,4834,60.0,Grãos - Sul,Sementes,3462.18
10524,2021-06-27,4865,15.6,HF,Defensivo,6966.34
10525,2021-06-27,4891,2448.0,Grãos - MAPITOBA,Sementes,67753.53
10526,2021-06-27,4919,1141.92,Grãos - MAPITOBA,Defensivo,259983.06
10527,2021-06-27,4921,694.98,Grãos - MAPITOBA,Fertilizantes,212850.0
10528,2021-06-27,4930,571.2,Grãos - MAPITOBA,Defensivo,30575.09
10529,2021-06-27,4938,506.88,Grãos - MAPITOBA,Defensivo,118789.33
10530,2021-06-27,4952,525.6,Grãos - Cerrado,Sementes,27024.96
10531,2021-06-27,4981,42.0,Café,Defensivo,3012.07
10532,2021-06-28,100,368.64,Grãos - MAPITOBA,Defensivo,79208.51
10533,2021-06-28,114,230.4,Grãos - Sul,Defensivo,64489.58
10534,2021-06-28,157,974.88,Grãos - Sul,Fertilizantes,38745.0
10535,2021-06-28,234,289.44,Café,Defensivo,6297.28
10536,2021-06-28,269,687.96,Grãos - MAPITOBA,Sementes,151077.5
10537,2021-06-28,303,273.6,Grãos - MAPITOBA,Sementes,1174.47
10538,2021-06-28,320,300.96,Grãos - Sul,Fertilizantes,61560.0
10539,2021-06-28,381,456.48,Grãos - Sul,Fertilizantes,103680.0
10540,2021-06-28,498,526.8,Grãos - MAPITOBA,Fertilizantes,199500.0
10541,2021-06-28,508,1647.36,Grãos - MAPITOBA,Defensivo,381436.39
10542,2021-06-28,613,527.04,Grãos - MAPITOBA,Defensivo,66402.92
10543,2021-06-28,744,9664.8,Grãos - Cerrado,Defensivo,3090685.76
10544,2021-06-28,921,168.48,Grãos - MAPITOBA,Sementes,17066.0
10545,2021-06-28,987,506.88,Grãos - Sul,Fertilizantes,89280.0
10546,2021-06-28,998,75.6,Grãos - Sul,Fertilizantes,8208.0
10547,2021-06-28,1004,1288.8,Grãos - MAPITOBA,Sementes,100769.53
10548,2021-06-28,1026,538.8,Grãos - Sul,Defensivo,171527.06
10549,2021-06-28,1153,542.88,Grãos - MAPITOBA,Defensivo,13982.35
10550,2021-06-28,1154,2669.76,Grãos - MAPITOBA,Defensivo,52942.36
10551,2021-06-28,1182,680.94,Grãos - MAPITOBA,Fertilizantes,211680.0
10552,2021-06-28,1260,6651.6,Grãos - MAPITOBA,Defensivo,368859.97
10553,2021-06-28,1263,1617.12,Grãos - MAPITOBA,Sementes,228704.0
10554,2021-06-28,1370,205.92,Grãos - Sul,Fertilizantes,10530.0
10555,2021-06-28,1458,1287.36,Grãos - Sul,Sementes,11382.0
10556,2021-06-28,1487,91.2,Grãos - Sul,Sementes,18354.0
10557,2021-06-28,1515,819.36,Grãos - Sul,Sementes,43428.0
10558,2021-06-28,1580,192.96,Grãos - Sul,Sementes,36722.0
10559,2021-06-28,1695,675.32,Grãos - MAPITOBA,Fertilizantes,205390.0
10560,2021-06-28,1704,990.72,Grãos - Sul,Defensivo,216293.75
10561,2021-06-28,1730,514.8,Grãos - MAPITOBA,Fertilizantes,113100.0
10562,2021-06-28,1791,345.6,Grãos - MAPITOBA,Sementes,74774.0
10563,2021-06-28,1830,543.6,Grãos - Sul,Defensivo,74206.6
10564,2021-06-28,1846,437.76,Grãos - Sul,Defensivo,60059.7
10565,2021-06-28,2171,18598.8,Grãos - Cerrado,Fertilizantes,1865630.0
10566,2021-06-28,2246,476.64,Grãos - MAPITOBA,Defensivo,45752.27
10567,2021-06-28,2248,210.24,Grãos - MAPITOBA,Defensivo,42979.53
10568,2021-06-28,2349,410.4,Grãos - MAPITOBA,Fertilizantes,56980.0
10569,2021-06-28,2366,325.44,Grãos - MAPITOBA,Defensivo,28201.96
10570,2021-06-28,2377,1501.92,Grãos - Cerrado,Defensivo,100296.75
10571,2021-06-28,2381,484.8,Grãos - Sul,Defensivo,54739.17
10572,2021-06-28,2388,571.68,Grãos - MAPITOBA,Defensivo,75009.94
10573,2021-06-28,2505,2767.2,Grãos - MAPITOBA,Defensivo,26807.11
10574,2021-06-28,2526,75.6,Café,Defensivo,6852.98
10575,2021-06-28,2605,364.32,Grãos - Sul,Defensivo,88778.2
10576,2021-06-28,2653,2675.52,Grãos - MAPITOBA,Defensivo,176601.51
10577,2021-06-28,2661,396.0,Grãos - Sul,Fertilizantes,29250.0
10578,2021-06-28,2673,216.0,Grãos - MAPITOBA,Defensivo,8117.3
10579,2021-06-28,2684,544.32,Grãos - MAPITOBA,Fertilizantes,61920.0
10580,2021-06-28,2701,286.56,Grãos - Sul,Sementes,19005.0
10581,2021-06-28,2727,272.16,Grãos - MAPITOBA,Fertilizantes,1720.0
10582,2021-06-28,2797,924.48,Grãos - Sul,Fertilizantes,262800.0
10583,2021-06-28,2824,548.4,Grãos - MAPITOBA,Defensivo,152997.04
10584,2021-06-28,2831,565.2,Grãos - MAPITOBA,Defensivo,158046.71
10585,2021-06-28,2832,7183.2,Cana,Defensivo,6626.34
10586,2021-06-28,2839,529.2,Grãos - Sul,Fertilizantes,10827.0
10587,2021-06-28,2874,8984.4,Algodão,Defensivo,426050.4
10588,2021-06-28,2883,433.44,Grãos - MAPITOBA,Fertilizantes,95900.0
10589,2021-06-28,2954,693.58,Grãos - MAPITOBA,Sementes,40859.0
10590,2021-06-28,2983,88.8,Grãos - Sul,Defensivo,16885.39
10591,2021-06-28,2984,505.44,Grãos - Sul,Fertilizantes,51678.0
10592,2021-06-28,2997,264.96,Grãos - MAPITOBA,Fertilizantes,13360.0
10593,2021-06-28,3012,459.36,Grãos - MAPITOBA,Defensivo,1131.69
10594,2021-06-28,3012,459.36,Grãos - MAPITOBA,Defensivo,67900.67
10595,2021-06-28,3021,680.94,Grãos - Sul,Sementes,166355.0
10596,2021-06-28,3121,476.64,Grãos - MAPITOBA,Sementes,103243.0
10597,2021-06-28,3126,92.4,Grãos - Sul,Defensivo,15556.94
10598,2021-06-28,3142,20.4,HF,Defensivo,8608.38
10599,2021-06-28,3164,1363.68,Grãos - Sul,Defensivo,243474.38
10600,2021-06-28,3290,309.6,Grãos - Sul,Sementes,30030.0
10601,2021-06-28,3299,203.04,Grãos - Sul,Sementes,7168.0
10602,2021-06-28,3365,9.6,HF,Defensivo,3398.94
10603,2021-06-28,3372,518.4,Grãos - Sul,Sementes,66381.0
10604,2021-06-28,3413,120.0,Grãos - Sul,Sementes,13650.0
10605,2021-06-28,3421,312.48,Grãos - MAPITOBA,Fertilizantes,31520.0
10606,2021-06-28,3425,54.0,Grãos - Sul,Defensivo,10653.71
10607,2021-06-28,3470,12033.6,Grãos - Cerrado,Fertilizantes,278550.0
10608,2021-06-28,3495,114.0,Grãos - Sul,Sementes,8729.0
10609,2021-06-28,3515,693.58,Grãos - MAPITOBA,Sementes,18561.64
10610,2021-06-28,3547,1470.24,Grãos - Sul,Defensivo,254044.13
10611,2021-06-28,3602,531.6,Grãos - MAPITOBA,Defensivo,156107.08
10612,2021-06-28,3614,7252.8,Algodão,Defensivo,119721.23
10613,2021-06-28,3692,552.96,Grãos - MAPITOBA,Defensivo,78976.14
10614,2021-06-28,3695,689.36,Grãos - MAPITOBA,Defensivo,30587.74
10615,2021-06-28,3752,9424.8,Grãos - MAPITOBA,Fertilizantes,1236240.0
10616,2021-06-28,3754,1033.92,Grãos - Sul,Sementes,187411.0
10617,2021-06-28,3806,1307.52,Grãos - MAPITOBA,Sementes,147262.5
10618,2021-06-28,3833,12664.8,Grãos - Cerrado,Defensivo,2119944.15
10619,2021-06-28,3959,2420.4,Grãos - MAPITOBA,Defensivo,436238.06
10620,2021-06-28,4048,518.4,Grãos - MAPITOBA,Defensivo,89880.77
10621,2021-06-28,4087,5834.4,Grãos - MAPITOBA,Sementes,329632.31
10622,2021-06-28,4093,953.28,Grãos - Sul,Defensivo,120035.4
10623,2021-06-28,4096,1192.32,Grãos - Sul,Sementes,10410.42
10624,2021-06-28,4097,201.6,Grãos - Sul,Defensivo,2213.14
10625,2021-06-28,4116,546.0,Grãos - MAPITOBA,Fertilizantes,20700.0
10626,2021-06-28,4245,44.4,Café,Defensivo,2973.4
10627,2021-06-28,4254,241.92,Grãos - MAPITOBA,Defensivo,39207.54
10628,2021-06-28,4332,1054.08,Grãos - Sul,Fertilizantes,47880.0
10629,2021-06-28,4379,117.6,Grãos - Sul,Sementes,33957.0
10630,2021-06-28,4397,182.88,Grãos - MAPITOBA,Defensivo,38064.22
10631,2021-06-28,4405,416.16,Grãos - MAPITOBA,Sementes,64435.0
10632,2021-06-28,4409,548.4,Grãos - MAPITOBA,Defensivo,137383.24
10633,2021-06-28,4434,105.6,Grãos - Sul,Defensivo,20581.61
10634,2021-06-28,4494,924.48,Grãos - Sul,Sementes,69496.0
10635,2021-06-28,4507,560.4,Grãos - MAPITOBA,Defensivo,229506.97
10636,2021-06-28,4565,398.88,Grãos - Sul,Fertilizantes,36288.0
10637,2021-06-28,4585,1206.72,Grãos - Sul,Fertilizantes,144018.0
10638,2021-06-28,4588,512.64,Grãos - MAPITOBA,Sementes,21176.39
10639,2021-06-28,4592,499.68,Grãos - MAPITOBA,Defensivo,5199.46
10640,2021-06-28,4677,336.96,Grãos - MAPITOBA,Sementes,50694.0
10641,2021-06-28,4796,302.4,Grãos - Sul,Fertilizantes,55008.0
10642,2021-06-28,4843,554.4,Grãos - Sul,Fertilizantes,166320.0
10643,2021-06-28,4853,511.2,Grãos - MAPITOBA,Fertilizantes,125970.0
10644,2021-06-28,4876,553.2,Grãos - MAPITOBA,Defensivo,28676.51
10645,2021-06-28,4939,446.4,Grãos - MAPITOBA,Fertilizantes,109980.0
10646,2021-06-28,4955,11325.6,Grãos - Cerrado,Fertilizantes,4019940.0
10647,2021-06-29,10,2876.4,Grãos - MAPITOBA,Fertilizantes,1054680.0
10648,2021-06-29,47,483.6,Grãos - MAPITOBA,Sementes,10248.0
10649,2021-06-29,97,73.2,Grãos - Sul,Fertilizantes,23760.0
10650,2021-06-29,167,687.96,Grãos - Sul,Fertilizantes,92610.0
10651,2021-06-29,202,509.76,Grãos - MAPITOBA,Sementes,25401.17
10652,2021-06-29,216,553.2,Grãos - MAPITOBA,Defensivo,12103.46
10653,2021-06-29,224,1563.84,Grãos - Sul,Fertilizantes,195426.0
10654,2021-06-29,251,700.6,Grãos - MAPITOBA,Fertilizantes,54890.0
10655,2021-06-29,291,364.32,Grãos - MAPITOBA,Fertilizantes,50600.0
10656,2021-06-29,313,345.6,Grãos - MAPITOBA,Defensivo,18630.27
10657,2021-06-29,329,315.36,Grãos - Sul,Defensivo,56913.79
10658,2021-06-29,365,486.72,Grãos - MAPITOBA,Sementes,9042.21
10659,2021-06-29,478,10453.2,Grãos - MAPITOBA,Sementes,395234.0
10660,2021-06-29,496,546.0,Grãos - MAPITOBA,Fertilizantes,18200.0
10661,2021-06-29,524,523.2,Grãos - MAPITOBA,Defensivo,19394.45
10662,2021-06-29,537,20461.2,Cana,Defensivo,150708.61
10663,2021-06-29,567,2508.0,Grãos - MAPITOBA,Sementes,352450.0
10664,2021-06-29,585,486.0,Grãos - MAPITOBA,Defensivo,165298.66
10665,2021-06-29,588,241.92,Grãos - MAPITOBA,Fertilizantes,33660.0
10666,2021-06-29,599,318.24,Grãos - Sul,Sementes,38692.5
10667,2021-06-29,613,527.04,Grãos - MAPITOBA,Defensivo,11548.34
10668,2021-06-29,628,167.04,Grãos - Sul,Defensivo,31501.09
10669,2021-06-29,696,679.54,Grãos - MAPITOBA,Sementes,80080.0
10670,2021-06-29,723,544.8,Grãos - MAPITOBA,Defensivo,34681.6
10671,2021-06-29,743,573.12,Grãos - MAPITOBA,Sementes,14129.7
10672,2021-06-29,752,404.64,Grãos - Sul,Defensivo,95127.32
10673,2021-06-29,778,1251.36,Grãos - Sul,Fertilizantes,348390.0
10674,2021-06-29,875,560.16,Grãos - MAPITOBA,Defensivo,15059.42
10675,2021-06-29,992,351.36,Grãos - MAPITOBA,Defensivo,14649.23
10676,2021-06-29,1035,2715.6,Grãos - MAPITOBA,Sementes,187187.0
10677,2021-06-29,1111,530.4,Grãos - MAPITOBA,Defensivo,15388.5
10678,2021-06-29,1191,384.48,Grãos - MAPITOBA,Defensivo,83600.82
10679,2021-06-29,1290,82.8,Grãos - Sul,Fertilizantes,16443.0
10680,2021-06-29,1352,568.8,Grãos - MAPITOBA,Sementes,67882.5
10681,2021-06-29,1389,4503.6,Grãos - MAPITOBA,Defensivo,141062.77
10682,2021-06-29,1472,64.8,Café,Defensivo,3382.7
10683,2021-06-29,1518,57.6,Grãos - Sul,Fertilizantes,15048.0
10684,2021-06-29,1549,566.4,Grãos - MAPITOBA,Defensivo,36890.43
10685,2021-06-29,1581,6702.0,Grãos - Cerrado,Fertilizantes,1034200.0
10686,2021-06-29,1667,12337.2,Cana,Defensivo,131674.26
10687,2021-06-29,1753,564.0,Grãos - Sul,Fertilizantes,134505.0
10688,2021-06-29,1754,692.17,Grãos - MAPITOBA,Defensivo,13324.01
10689,2021-06-29,1791,345.6,Grãos - MAPITOBA,Defensivo,863.26
10690,2021-06-29,1831,574.56,Grãos - MAPITOBA,Defensivo,155236.15
10691,2021-06-29,1844,102.0,Grãos - Sul,Defensivo,31192.86
10692,2021-06-29,1944,1208.16,Grãos - Sul,Defensivo,192467.47
10693,2021-06-29,1965,3559.2,Grãos - Sul,Sementes,816935.0
10694,2021-06-29,1980,108.0,Grãos - Sul,Sementes,11193.0
10695,2021-06-29,2043,272.16,Grãos - Sul,Fertilizantes,32508.0
10696,2021-06-29,2066,118.8,Grãos - Sul,Defensivo,3899.2
10697,2021-06-29,2073,2872.8,Grãos - MAPITOBA,Fertilizantes,304640.0
10698,2021-06-29,2124,574.8,Grãos - MAPITOBA,Defensivo,21896.14
10699,2021-06-29,2133,413.28,Grãos - MAPITOBA,Defensivo,97248.21
10700,2021-06-29,2156,19026.0,Cana,Defensivo,389507.4
10701,2021-06-29,2180,11311.2,Grãos - MAPITOBA,Defensivo,466372.34
10702,2021-06-29,2182,30.0,Café,Defensivo,322.88
10703,2021-06-29,2211,496.8,Grãos - MAPITOBA,Fertilizantes,150720.0
10704,2021-06-29,2254,377.28,Grãos - MAPITOBA,Fertilizantes,71400.0
10705,2021-06-29,2269,694.98,Grãos - MAPITOBA,Defensivo,23313.06
10706,2021-06-29,2270,554.4,Grãos - MAPITOBA,Defensivo,43795.77
10707,2021-06-29,2347,1072.8,Grãos - Sul,Defensivo,2692.85
10708,2021-06-29,2416,865.44,Grãos - Sul,Defensivo,1666.88
10709,2021-06-29,2588,470.88,Grãos - MAPITOBA,Fertilizantes,59400.0
10710,2021-06-29,2603,1352.16,Grãos - Cerrado,Defensivo,191416.23
10711,2021-06-29,2730,562.8,Grãos - MAPITOBA,Defensivo,163603.96
10712,2021-06-29,2741,413.28,Grãos - Sul,Defensivo,62714.44
10713,2021-06-29,2769,565.2,Grãos - Sul,Fertilizantes,80541.0
10714,2021-06-29,2833,2944.8,Grãos - MAPITOBA,Sementes,420861.0
10715,2021-06-29,2834,231.84,Grãos - MAPITOBA,Sementes,37814.0
10716,2021-06-29,2848,10130.4,Algodão,Sementes,431498.4
10717,2021-06-29,2857,6745.2,Grãos - MAPITOBA,Defensivo,2200981.37
10718,2021-06-29,2879,2772.0,Grãos - MAPITOBA,Fertilizantes,756000.0
10719,2021-06-29,2934,326.88,Grãos - MAPITOBA,Fertilizantes,80340.0
10720,2021-06-29,2949,195.84,Grãos - MAPITOBA,Sementes,14756.0
10721,2021-06-29,3011,118.8,Grãos - Sul,Fertilizantes,23166.0
10722,2021-06-29,3027,2773.44,Grãos - MAPITOBA,Defensivo,556486.39
10723,2021-06-29,3041,552.0,Grãos - MAPITOBA,Fertilizantes,27600.0
10724,2021-06-29,3043,17481.6,Grãos - MAPITOBA,Fertilizantes,5800270.0
10725,2021-06-29,3086,678.13,Grãos - MAPITOBA,Defensivo,157455.78
10726,2021-06-29,3138,9260.4,Algodão,Sementes,288894.12
10727,2021-06-29,3173,1490.4,Grãos - Sul,Sementes,138327.0
10728,2021-06-29,3224,321.12,Grãos - Sul,Sementes,24867.5
10729,2021-06-29,3263,182.88,Grãos - Sul,Sementes,11672.5
10730,2021-06-29,3287,417.6,Grãos - Sul,Sementes,26796.0
10731,2021-06-29,3307,322.56,Grãos - MAPITOBA,Fertilizantes,12240.0
10732,2021-06-29,3343,675.32,Grãos - Sul,Defensivo,39036.7
10733,2021-06-29,3353,506.88,Grãos - Sul,Defensivo,144710.37
10734,2021-06-29,3367,14362.8,Grãos - MAPITOBA,Defensivo,952707.83
10735,2021-06-29,3371,469.44,Grãos - Sul,Sementes,70448.0
10736,2021-06-29,3386,1509.12,Grãos - MAPITOBA,Defensivo,33706.95
10737,2021-06-29,3534,543.6,Grãos - MAPITOBA,Fertilizantes,193640.0
10738,2021-06-29,3555,495.6,Grãos - MAPITOBA,Fertilizantes,75000.0
10739,2021-06-29,3559,1071.36,Grãos - Sul,Defensivo,205251.65
10740,2021-06-29,3732,18584.4,Grãos - Cerrado,Sementes,3011400.0
10741,2021-06-29,3796,218.88,Grãos - Sul,Sementes,31878.0
10742,2021-06-29,3806,1307.52,Grãos - MAPITOBA,Fertilizantes,404250.0
10743,2021-06-29,3946,527.04,Grãos - MAPITOBA,Defensivo,9045.88
10744,2021-06-29,3958,1121.76,Grãos - Sul,Fertilizantes,229392.0
10745,2021-06-29,3969,511.2,Grãos - Sul,Defensivo,130107.71
10746,2021-06-29,4001,262.08,Grãos - Sul,Sementes,31762.5
10747,2021-06-29,4052,214.56,Grãos - MAPITOBA,Sementes,28350.0
10748,2021-06-29,4073,540.0,Grãos - Sul,Fertilizantes,73620.0
10749,2021-06-29,4251,46.8,Café,Defensivo,1444.89
10750,2021-06-29,4277,182.88,Grãos - MAPITOBA,Defensivo,44529.33
10751,2021-06-29,4289,492.0,Grãos - MAPITOBA,Sementes,95301.5
10752,2021-06-29,4310,2200.32,Grãos - MAPITOBA,Fertilizantes,138900.0
10753,2021-06-29,4315,217.44,Grãos - MAPITOBA,Defensivo,8573.26
10754,2021-06-29,4361,1046.88,Grãos - Sul,Fertilizantes,279603.0
10755,2021-06-29,4384,457.92,Grãos - Sul,Defensivo,89147.61
10756,2021-06-29,4397,182.88,Grãos - MAPITOBA,Fertilizantes,3450.0
10757,2021-06-29,4398,322.56,Grãos - MAPITOBA,Sementes,32130.0
10758,2021-06-29,4406,543.6,Grãos - MAPITOBA,Defensivo,56025.69
10759,2021-06-29,4421,14430.0,Grãos - MAPITOBA,Fertilizantes,445360.0
10760,2021-06-29,4463,882.72,Grãos - Sul,Defensivo,221522.24
10761,2021-06-29,4466,961.92,Grãos - Sul,Sementes,197578.5
10762,2021-06-29,4500,690.77,Grãos - MAPITOBA,Sementes,136038.0
10763,2021-06-29,4525,565.92,Grãos - Sul,Sementes,38734.5
10764,2021-06-29,4542,3351.6,Grãos - Sul,Sementes,696927.0
10765,2021-06-29,4578,306.72,Grãos - MAPITOBA,Sementes,13580.0
10766,2021-06-29,4651,194.4,Grãos - MAPITOBA,Defensivo,10717.13
10767,2021-06-29,4815,685.15,Grãos - MAPITOBA,Fertilizantes,58560.0
10768,2021-06-29,4819,937.44,Grãos - Sul,Defensivo,236897.19
10769,2021-06-29,4840,1396.8,Grãos - Cerrado,Sementes,18107.73
10770,2021-06-29,4927,2523.6,Grãos - MAPITOBA,Defensivo,121969.87
10771,2021-06-29,4984,187.2,Grãos - MAPITOBA,Sementes,9566.76
10772,2021-06-30,29,1101.6,Grãos - Sul,Fertilizantes,306495.0
10773,2021-06-30,124,567.6,Grãos - Sul,Fertilizantes,27090.0
10774,2021-06-30,126,326.88,Grãos - MAPITOBA,Fertilizantes,30900.0
10775,2021-06-30,127,66.0,Grãos - Sul,Fertilizantes,18000.0
10776,2021-06-30,182,280.8,Grãos - Sul,Fertilizantes,20709.0
10777,2021-06-30,388,566.4,Grãos - MAPITOBA,Defensivo,155241.27
10778,2021-06-30,398,318.24,Café,Defensivo,47210.25
10779,2021-06-30,427,493.92,Grãos - MAPITOBA,Fertilizantes,149760.0
10780,2021-06-30,592,2835.6,Grãos - Cerrado,Sementes,73897.69
10781,2021-06-30,629,408.96,Grãos - MAPITOBA,Sementes,17157.0
10782,2021-06-30,671,453.6,Grãos - MAPITOBA,Sementes,84084.0
10783,2021-06-30,718,429.12,Grãos - MAPITOBA,Fertilizantes,24390.0
10784,2021-06-30,724,99.6,Grãos - Sul,Fertilizantes,12825.0
10785,2021-06-30,744,9664.8,Grãos - Cerrado,Sementes,78298.5
10786,2021-06-30,765,493.2,Grãos - MAPITOBA,Fertilizantes,187000.0
10787,2021-06-30,894,2518.56,Grãos - Cerrado,Defensivo,102855.87
10788,2021-06-30,933,518.4,Grãos - Sul,Defensivo,91886.43
10789,2021-06-30,956,571.68,Grãos - MAPITOBA,Fertilizantes,14440.0
10790,2021-06-30,992,351.36,Grãos - MAPITOBA,Defensivo,44809.41
10791,2021-06-30,1025,544.8,Grãos - MAPITOBA,Defensivo,14654.19
10792,2021-06-30,1041,361.44,Grãos - MAPITOBA,Fertilizantes,61560.0
10793,2021-06-30,1042,335.52,Grãos - MAPITOBA,Defensivo,43800.25
10794,2021-06-30,1046,117.6,Grãos - Sul,Defensivo,36265.0
10795,2021-06-30,1049,524.4,Grãos - Sul,Defensivo,155522.7
10796,2021-06-30,1062,1526.4,Grãos - Sul,Fertilizantes,303660.0
10797,2021-06-30,1109,20300.4,Cana,Defensivo,322821.39
10798,2021-06-30,1145,216.0,Grãos - MAPITOBA,Defensivo,8447.63
10799,2021-06-30,1183,541.2,Grãos - MAPITOBA,Sementes,103320.0
10800,2021-06-30,1298,427.68,Grãos - MAPITOBA,Fertilizantes,113400.0
10801,2021-06-30,1341,8472.0,Grãos - MAPITOBA,Defensivo,1747833.64
10802,2021-06-30,1347,259.2,Grãos - MAPITOBA,Fertilizantes,78720.0
